id,Date added,Last response,URL,Host,Number of responses,Last email,Salesforce Sync. Date,1. Member ID [text],2. Opening ID [text],3. Position ID [text],4. Partner ID [text],5. Organization ID [text],6. Program Type [text],7. AmeriCorps? [text],8. Budget Code [text],9. Position State [text],11. Opening Start Date [text],12. Opening End Date [text],15. Position # [text],18. Did your leader or supervisor work with you to develop goals for your SCA experience?  [radio],19. How often did your leader or supervisor check in with you on your progress towards these goals?  [radio],20. To what degree did you feel supported by your leader or supervisor in achieving these goals?   [radio],"22 I met and talked about possible careers with conservation professional beyond my leader or supervisor.. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","24 I connected with people who will help me find a conservation job.. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","26 Because of my recent SCA experience, I am more certain about the career I want to have.. How much do you AGREE or DISAGREE with the following statements? [multiradio]","26 My housing location allowed me to buy, as needed, essentials not provided by the crew or internship (such as gas and groceries).. How much do you AGREE or DISAGREE with the following statements? [multiradio]","26 As part of my recent SCA experience, I learned new ways to navigate large agencies to get things done.. How much do you AGREE or DISAGREE with the following statements? [multiradio]",26 The stipend I received was enough to buy essentials.. How much do you AGREE or DISAGREE with the following statements? [multiradio],"35 Discuss with your leader and/or other members what you, as a group and as individuals, could do to address environmental issues?. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","36 Discuss with your internship supervisor and/or other co-workers at your internship site what you, as a groups and as individuals, could do to address environmental issues?. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]",48 The training I received prepared me with the skills I needed to complete the work.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio],48 My fellow co-workers listened to what I had to say.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio],48 The work that I performed matched the position that was described to me before I started.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio],"48 At my internship site, I felt like I mattered to people.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio]","48 I feel my thoughts, ideas, and suggestions were taken seriously by my internship supervisor.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio]",48 My supervisor/leader always prioritized safety when making decisions. . How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio],"49 Opportunities to discuss your concerns about decisions made by your leader?. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","50 Opportunities to discuss your concerns about decisions made by your internship supervisor?. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","76 Discuss with crew leaders and/or other members what you, as a group and as individuals, could do to address environmental issues?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","85 As a result of my SCA experience, I feel more connected to my community.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]",85 My fellow crew members listened to what I had to say.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio],"85 Because of my recent SCA experience, I am more interested in a conservation career.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]","85 On my team, I felt like I mattered to people.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]","85 As a result of my SCA experience, I feel more responsible for addressing issues in my community.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]","85 I feel my thoughts, ideas, and suggestions were taken seriously by my leaders.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]","86 Opportunities to discuss your concerns about decisions made by your leaders?. During your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","88 I learned about possible careers in conservation or green jobs.. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","88 I learned how to conserve resources and protect the planet.. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","88 I learned how to solve problems that emerged in my team.. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","93 I feel more responsible for conserving resources and protecting nature.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","93 I am more committed to helping my friends and family understand the importance of protecting the environment.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","93 I work harder than I used to. . Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","93 I am more confident in my abilities.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","93 I am better able to lead other people when I need to.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","94 Do volunteer work to help people in need.. When you think about life after this SCA experience, how LIKELY is it that you will do each of the following? [multiradio]","94 Get involved in issues like health, safety, and the environment that affect your community.. When you think about life after this SCA experience, how LIKELY is it that you will do each of the following? [multiradio]","94 Work with a group to solve a problem in the community where you live.. When you think about life after this SCA experience, how LIKELY is it that you will do each of the following? [multiradio]","95 I am healthier physically.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","95 I plan to spend more time outdoors or in nature.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","95 I am better able to work on a project with a team of people.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","95 I feel more prepared for my next job.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]",96 I do not plan to graduate high school.. Which of the following MOST matches your plans for after high school? [checkbox],96 I have no educational plans after high school.. Which of the following MOST matches your plans for after high school? [checkbox],96 Attend a 2-year college or junior college.. Which of the following MOST matches your plans for after high school? [checkbox],96 Attend a trade or vocational school.. Which of the following MOST matches your plans for after high school? [checkbox],96 Attend a 4-year college or university.. Which of the following MOST matches your plans for after high school? [checkbox],96 Join the military.. Which of the following MOST matches your plans for after high school? [checkbox],96 Other plans for training or education. Which of the following MOST matches your plans for after high school? [checkbox],96 Other. Which of the following MOST matches your plans for after high school? [checkbox],"97 Discuss your career goals?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Discuss ways in which what you were doing was impacting you, as a person?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Discuss why your SCA work was important?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Discuss how your SCA work helped conserve the natural environment?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Reflect with others about the challenges you've faced as part of your SCA experience, including what happened and why?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Discuss ways you could join with others in the community to address environmental issues AFTER your SCA experience?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","98 I learned ""people"" skills like teamwork or how to resolve conflicts peacefully.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I had opportunities to share in decision-making.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I learned how to cooperate with others.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I did something I was really excited about.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I learned skills that I can use in a future job.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I learned about myself and what is important to me.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I had genuine opportunities to lead the group.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I developed a better understanding of what it takes to be a successful employee.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","99 The partner (park, etc) where I did the work was supportive.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]",99 The project(s? I worked on were challenging in a good way.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio],99 I felt like an important part of the larger SCA organization and its mission. . How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio],100. Would you have participated in SCA if the work had been UNPAID? [radio],"102 SCA recommendation. On a scale of 1 to 10, with """"1"""" the lowest, """"5"""" neutral, and """"10"""" the highest, how likely are you to recommend an SCA experience to a friend or someone you work with or go to school with? [multiradio]"
rl3w4r392fxoe3x9q,8/5/15 5:36,8/5/15 5:50,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=rl3w4r392fxoe3x9q&iii=anonymous,216.152.177.84,59,,8/5/15 5:50,0034000001UCMXI,a0r40000007cioX,a0s4000000RMogK,,,Internships,Yes,257,AK,5/18/15,8/10/15,PO-00629011,2,,,1,2,2,1,1,1,,1,1,3,1,1,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2
xvb8qzmjs7px6hjkk,8/3/15 18:55,8/3/15 19:25,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=xvb8qzmjs7px6hjkk&iii=anonymous,165.83.133.249,60,,8/3/15 19:25,00340000015XxZY,a0r40000006bbCR,a0s4000000RNyCq,,,Internships,Yes,257,VA,5/18/15,8/10/15,PO-00645759,1,3,4,3,3,4,4,4,4,,3,4,4,4,4,4,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,10
grsex7o05tbddly9p,8/11/15 15:06,8/11/15 15:35,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=grsex7o05tbddly9p&iii=anonymous,98.196.8.255,58,,8/11/15 15:35,0034000001Lunvz,a0r3300000839eM,a0s4000000ROVBl,,,Internships,No,257,KY,5/19/15,8/10/15,PO-00650558,1,3,4,4,4,4,4,3,4,,4,4,4,4,4,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,10
nwg7ja62lvfx12xye,8/10/15 18:24,8/10/15 19:14,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=nwg7ja62lvfx12xye&iii=anonymous,66.109.135.203,56,,8/10/15 19:14,0034000001Z37Hf,a0r40000007cf5r,a0s4000000RNG03,,,Internships,No,205,MT,5/19/15,8/10/15,PO-00633475,1,4,5,4,3,5,4,3,4,,3,4,5,4,5,5,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,4,3,4,5,4,5,5,5,4,5,5,5,5,2,10
7if5hwldganfr7hn2,8/7/15 16:46,8/7/15 17:04,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=7if5hwldganfr7hn2&iii=anonymous,158.68.216.142,51,,8/7/15 17:04,0034000001Z2T2E,a0r40000007ccNd,a0s4000000RNG03,,,Internships,No,205,MT,5/19/15,8/10/15,PO-00633475,1,5,5,2,2,3,5,4,5,,3,5,5,5,5,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,3,2,5,5,5,5,5,3,3,5,5,3,3,4,10
1284e03whsb9gz6pak,8/16/15 20:49,8/17/15 21:11,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=1284e03whsb9gz6pak&iii=anonymous,71.135.160.119,56,,8/17/15 21:11,0034000001Ru7Yy,a0r40000004pf0m,a0s4000000QedWX,,,Corps,Yes,330,CA,10/1/14,8/11/15,PO-00608071,1,4,4,3,3,3,5,3,3,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,7
rhzizcyvhwhneyao1,8/13/15 4:20,8/13/15 4:50,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=rhzizcyvhwhneyao1&iii=anonymous,63.146.62.219,56,,8/13/15 4:50,0034000001ICMcP,a0r40000006bVQN,a0s4000000RMmiD,,,Internships,Yes,205,WY,5/17/15,8/11/15,PO-00625291,1,1,2,2,4,5,3,4,3,,4,3,4,3,5,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,5,5,4,5,4,5,4,5,5,5,5,5,4,5,4,10
kxlg6cxv154ut2t59,9/25/15 11:53,9/25/15 12:01,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=kxlg6cxv154ut2t59&iii=anonymous,23.122.131.140,49,,9/25/15 12:01,0033300001eouZp,a0r330000080VU4,a0s3300000Xnvjn,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674785,,,,,,,,,,,,,,,,,,,,3,5,5,4,4,5,2,2,3,4,3,4,3,4,2,4,2,3,5,4,5,5,4,,1,,,,,,,1,2,3,3,3,3,2,5,2,2,3,3,2,3,3,,,1,7
bbi7lq8m6xj7huep1,9/25/15 11:32,9/25/15 11:38,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=bbi7lq8m6xj7huep1&iii=anonymous,23.122.131.140,48,,9/25/15 11:38,0033300001eouTX,a0r330000080Uy0,a0s3300000Xnvjn,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674785,,,,,,,,,,,,,,,,,,,,3,3,2,2,3,,2,2,3,3,3,3,4,3,4,3,3,4,5,3,4,5,2,,,1,,,,,,2,3,4,4,4,4,2,3,4,5,4,2,3,3,3,3,3,1,
g49u3hj70rnxmrl7k,9/24/15 17:38,9/24/15 17:43,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=g49u3hj70rnxmrl7k&iii=anonymous,207.106.178.210,52,,9/24/15 17:43,0034000001PQvHK,a0r330000080VRX,a0s3300000Xnvjn,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674785,,,,,,,,,,,,,,,,,,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,1,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,8
84pckyoc6q8vha9ne,9/24/15 17:26,9/24/15 17:38,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=84pckyoc6q8vha9ne&iii=anonymous,207.106.178.210,53,,9/24/15 17:38,0033300001eouSj,a0r330000080Zvj,a0s3300000XnvjJ,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674783,,,,,,,,,,,,,,,,,,,,3,4,2,3,3,3,3,3,3,3,3,3,4,3,2,3,3,4,3,3,3,3,3,,,,,1,,,,3,3,3,3,4,2,3,3,3,3,3,3,3,2,3,3,2,3,4
7k2zbaiwxk3uutn6t,9/18/15 0:53,9/18/15 1:02,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=7k2zbaiwxk3uutn6t&iii=anonymous,23.122.131.140,52,,9/18/15 1:02,0033300001eoua9,a0r330000080Zxu,a0s3300000Xnvjn,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674785,,,,,,,,,,,,,,,,,,,,3,3,4,1,4,2,3,3,3,4,3,2,3,4,4,4,3,2,3,2,4,4,5,,,,,,,,,3,2,2,3,4,2,4,3,3,1,3,3,2,4,3,2,2,4,1
wgs18obfr0pm7wloe,9/18/15 0:44,9/18/15 0:52,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=wgs18obfr0pm7wloe&iii=anonymous,23.122.131.140,50,,9/18/15 0:52,0033300001eouRl,a0r330000080VRK,a0s3300000Xnvjn,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674785,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,,,,,1,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,5
12dtr6stqmw3xz05y4,9/18/15 0:34,9/18/15 0:43,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=12dtr6stqmw3xz05y4&iii=anonymous,23.122.131.140,52,,9/18/15 0:43,0033300001eouXA,a0r330000080VRs,a0s3300000Xnvjn,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674785,,,,,,,,,,,,,,,,,,,,2,3,4,3,3,3,2,4,4,3,3,3,3,4,4,3,3,3,3,3,4,3,3,,,,,1,,,,4,3,3,4,3,4,2,3,2,3,3,3,3,2,3,3,3,1,
uk7kscdl5kw59ckpj,9/18/15 0:26,9/18/15 0:33,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=uk7kscdl5kw59ckpj&iii=anonymous,23.122.131.140,50,,9/18/15 0:33,0033300001eouR2,a0r330000080VSS,a0s3300000Xnvjn,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674785,,,,,,,,,,,,,,,,,,,,3,5,4,5,4,4,5,4,4,5,4,5,4,5,5,4,4,4,4,4,5,4,5,,,1,,,,,,4,4,4,4,4,3,4,4,5,5,5,5,3,5,5,5,5,2,10
omyil1fi4ji6zigpj,9/18/15 0:16,9/18/15 0:25,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=omyil1fi4ji6zigpj&iii=anonymous,23.122.131.140,50,,9/18/15 0:25,0033300001eouVY,a0r330000080VJi,a0s3300000XnvjJ,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674783,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,3,3,4,4,3,3,3,3,4,4,3,3,3,3,3,3,,,,,1,,,,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,2,4,2,6
v4l7idctcuqvt8sbm,8/14/15 1:05,8/14/15 1:19,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=v4l7idctcuqvt8sbm&iii=anonymous,156.1.40.88,49,,8/14/15 1:19,00340000011njLh,a0r330000080TQq,a0s3300000Xnvjn,,,Community,No,253,CA,7/6/15,8/11/15,PO-00674785,,,,,,,,,,,,,,,,,,,,3,3,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,,,,,1,,,,3,3,3,3,4,5,4,3,4,3,4,5,5,4,4,2,5,2,10
202es9ddoecyri65k,9/25/15 11:21,9/25/15 11:31,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=202es9ddoecyri65k&iii=anonymous,23.122.131.140,48,,9/25/15 11:31,0033300001eouXy,a0r330000080VSD,a0s3300000Xnvjn,,,Community,No,253,CA,7/8/15,8/11/15,PO-00674785,,,,,,,,,,,,,,,,,,,,3,3,3,4,5,5,5,2,3,4,4,4,4,4,3,3,3,3,5,4,2,5,4,,,,,1,,,,3,3,3,5,3,1,2,2,3,3,4,4,5,5,3,,2,,
y2tb54g4rlh4tx1jm,8/5/15 0:27,8/5/15 0:48,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=y2tb54g4rlh4tx1jm&iii=anonymous,208.54.4.146,54,,8/5/15 0:48,0033300001eouQn,a0r330000080VJO,a0s3300000XnvjJ,,,Community,No,253,CA,7/8/15,8/11/15,PO-00674783,,,,,,,,,,,,,,,,,,,,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,,,,,1,,,,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,2,8
2u969f4boj4uhmxzr,8/11/15 20:59,8/11/15 21:13,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=2u969f4boj4uhmxzr&iii=anonymous,98.213.219.55,51,,8/11/15 21:13,0034000000ozLBg,a0r33000007zwnf,a0s4000000RNXB9,,,Crew,No,210,VT,7/8/15,8/11/15,PO-00635064,,,,,,,,,,,,,,,,,,,,5,4,4,4,4,4,4,4,4,3,4,5,5,4,5,5,5,5,5,1,5,5,5,,,,,1,,,,4,,4,4,4,4,4,5,5,5,5,5,5,5,3,3,4,,10
zng3lwgmgbsqmctxr,9/24/15 17:15,9/24/15 17:24,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=zng3lwgmgbsqmctxr&iii=anonymous,207.106.178.210,52,,9/24/15 17:24,0033300001eouSK,a0r330000080VK2,a0s3300000XnvjJ,,,Community,No,253,CA,7/14/15,8/11/15,PO-00674783,,,,,,,,,,,,,,,,,,,,3,3,3,4,4,3,3,4,3,3,3,3,3,4,4,4,4,3,3,4,4,4,4,,,1,,,,,,3,3,3,3,3,3,3,3,4,5,2,3,3,3,4,4,3,2,4
ii5sznwzwuyiryz6k,8/20/15 15:05,8/20/15 15:31,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=ii5sznwzwuyiryz6k&iii=anonymous,69.40.22.89,52,,8/24/15 14:26,0034000001TYfk5,a0r33000007zmc4,a0s4000000RMWfT,,,Crew,No,210,WA,7/21/15,8/11/15,PO-00621653,,,,,,,,,,,,,,,,,,,,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,1,,,,4,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,,10
j7xerd03u6hj2wrrv,8/22/15 22:03,8/22/15 22:25,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=j7xerd03u6hj2wrrv&iii=anonymous,74.65.119.77,52,,8/22/15 22:25,0034000001bYFum,a0r33000007zmc9,a0s4000000RMWfT,,,Crew,No,210,WA,7/21/15,8/11/15,PO-00621653,,,,,,,,,,,,,,,,,,,,4,3,5,4,5,4,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,4,,,,,1,,,,4,4,5,5,5,4,5,5,5,5,5,5,5,3,4,5,5,,10
378kbh6fjt41ooe67,8/20/15 16:16,8/20/15 17:05,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=378kbh6fjt41ooe67&iii=anonymous,173.34.98.144,52,,8/20/15 17:05,0034000001Y2gMX,a0r33000007zqpy,a0s4000000RMWfT,,,Crew,No,210,WA,7/21/15,8/11/15,PO-00621653,,,,,,,,,,,,,,,,,,,,4,4,4,5,4,5,5,5,4,4,4,5,4,4,5,5,4,4,5,5,5,4,3,,,,,1,,,,4,4,5,5,5,2,4,5,4,5,5,5,5,3,5,5,4,,10
11q6ha7udvwn00hcfd,8/20/15 6:07,8/20/15 6:27,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=11q6ha7udvwn00hcfd&iii=anonymous,68.125.55.69,52,,8/20/15 6:27,0034000001b7san,a0r33000007zxWQ,a0s4000000RMWfT,,,Crew,No,210,WA,7/21/15,8/11/15,PO-00621653,,,,,,,,,,,,,,,,,,,,3,3,4,5,5,5,5,4,5,4,3,4,4,5,5,5,5,4,4,5,5,,4,,,,,1,,,,3,3,5,4,5,3,3,5,4,5,5,5,5,5,4,5,5,,8
12jiexu4sokylcy6fw,8/14/15 1:42,8/14/15 2:12,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=12jiexu4sokylcy6fw&iii=anonymous,107.203.72.124,52,,8/14/15 2:12,0034000001JoGif,a0r33000007ziEq,a0s4000000RMWfT,,,Crew,No,210,WA,7/21/15,8/11/15,PO-00621653,,,,,,,,,,,,,,,,,,,,4,3,5,3,5,3,5,5,4,4,5,3,3,3,4,5,3,3,4,3,3,5,4,,,,,1,,,,2,1,4,5,5,5,4,5,3,4,5,5,5,5,3,5,5,,6
9fx1hujmxjhx2c03t,8/14/15 0:02,8/14/15 0:41,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=9fx1hujmxjhx2c03t&iii=anonymous,107.77.97.88,52,,8/14/15 0:41,0034000001age8O,a0r33000008057f,a0s4000000RMWfT,,,Crew,No,210,WA,7/21/15,8/11/15,PO-00621653,,,,,,,,,,,,,,,,,,,,3,5,4,5,5,4,4,5,5,3,4,3,3,1,4,4,5,5,5,2,2,5,4,,,,,1,,,,3,2,4,3,4,3,4,5,3,5,5,5,5,1,4,4,4,,8
jot6kh0uw82qjj4x4,9/11/15 2:26,9/11/15 2:52,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=jot6kh0uw82qjj4x4&iii=anonymous,73.151.240.251,56,,9/11/15 2:52,0034000000ruVQf,a0r40000007cqJ0,a0s4000000RNekp,,,Internships,Yes,205,VA,5/4/15,8/12/15,PO-00641329,1,3,4,2,3,5,4,3,5,,1,2,3,3,3,3,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,1,4,3,4,3,3,5,3,2,2,3,3,3,5
zckj5eylb7sr7jn3b,8/6/15 13:19,8/6/15 13:36,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=zckj5eylb7sr7jn3b&iii=anonymous,74.4.110.19,53,,8/6/15 13:36,0034000001ZTVXk,a0r40000006bWjm,a0s4000000RPDsz,,,Internships,Yes,205,FL,5/20/15,8/12/15,PO-00653494,1,4,4,2,3,3,4,3,5,,3,3,4,3,3,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,2,2,4,2,4,4,2,4,2,5,3,3,2,8
13c2wquujqll4usvx,8/17/15 22:47,8/17/15 23:01,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=13c2wquujqll4usvx&iii=anonymous,67.189.213.101,59,,8/17/15 23:01,00340000014LrXM,a0r33000007zleF,a0s4000000RNyB4,,,Internships,Yes,257,MA,5/24/15,8/12/15,PO-00645757,2,,,3,3,5,4,5,3,,2,4,5,4,5,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10
jicn77bivkajqvw6z,8/24/15 17:01,8/24/15 17:25,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=jicn77bivkajqvw6z&iii=anonymous,96.248.12.204,49,,8/24/15 17:25,0033300001eP4v9,a0r330000080d23,a0s4000000Wl7ro,,,Internships,No,205,TN,7/27/15,8/12/15,PO-00664775,2,,,3,3,3,4,3,4,,3,3,4,4,3,3,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,4,3,4,3,4,3,4,4,3,3,4,3,4,2,8
108gyh8vmwe531wzh5,8/11/15 20:16,8/11/15 20:34,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=108gyh8vmwe531wzh5&iii=anonymous,165.83.47.253,59,,8/11/15 20:34,0034000001XTYC4,a0r40000007cc0q,a0s4000000RNzJW,,,Internships,Yes,257,WA,5/19/15,8/13/15,PO-00645787,1,4,4,4,4,3,2,4,1,,2,5,5,5,5,5,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,3,2,3,5,3,4,4,4,4,4,5,4,3,4,5
pgkb1skl9irrccehf,8/19/15 4:41,8/19/15 5:21,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=pgkb1skl9irrccehf&iii=anonymous,66.91.235.174,60,,8/19/15 5:21,0034000001J5QNe,a0r40000007cm5G,a0s4000000RNuYr,,,Internships,Yes,257,WV,5/21/15,8/13/15,PO-00645338,1,5,4,3,5,3,3,3,5,,3,3,5,2,3,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,3,5,5,5,5,3,5,3,2,3,5,3,2,3,10
